season,team_a,team_b,team_a_id,team_b_id,actual_team_a_win,actual_winner,actual_loser,winner_seed,loser_seed,actual_upset,regular_season_power_gap,team_a_power_rating,team_b_power_rating,factor_only_probability,power_baseline_probability,combined_probability,matchup_adjustment_probability_points,combined_prediction_correct,kenpom_netrtg_a,kenpom_netrtg_b,kenpom_netrtg_gap,kenpom_team_a_probability,model_team_a_probability,model_actual_winner_probability,kenpom_actual_winner_probability,actual_winner_probability_gap_pp,model_correct,kenpom_correct,model_predicted_winner,kenpom_predicted_winner,comparison_category
2017,Maryland,Xavier,1268,1462,0,Xavier,Maryland,11.0,6.0,True,0.0308924724828045,5.40889755298781,5.378005080505005,0.4124608686729804,0.489318456068527,0.4820320731329592,-0.728638293556777,True,14.34,16.7,-2.3599999999999994,0.39747092715898674,0.4820320731329592,0.5179679268670407,0.6025290728410133,-8.456114597397256,True,True,Xavier,Xavier,both_correct
2021,TX Southern,Mt St Mary's,1411,1291,1,TX Southern,Mt St Mary's,16.0,16.0,False,-0.1560225391726817,1.0538056662432354,1.209828205415917,0.6494062701189065,0.4800938113741125,0.4962299348037666,1.6136123429654148,False,-4.37,-6.62,2.25,0.5809764362038269,0.4962299348037666,0.4962299348037666,0.5809764362038269,-8.474650140006029,False,True,Mt St Mary's,TX Southern,kenpom_only_correct
2021,USC,Oregon,1425,1332,1,USC,Oregon,6.0,7.0,False,3.1170329681101805,8.947346384733208,5.830313416623028,0.5836181972284962,0.6380902945444852,0.6227231379434491,-1.5367156601036047,True,27.58,21.85,5.729999999999997,0.7083752891612278,0.6227231379434491,0.6227231379434491,0.7083752891612278,-8.56521512177787,True,True,USC,USC,both_correct
2017,Duke,South Carolina,1181,1376,0,South Carolina,Duke,7.0,2.0,True,5.023320094986163,12.270535561950725,7.247215466964562,0.7695694644264653,0.7198595714463825,0.7099146630027593,-0.9944908443623168,False,24.17,20.8,3.370000000000001,0.6241605793894349,0.7099146630027593,0.2900853369972407,0.3758394206105651,-8.575408361332437,False,False,Duke,Duke,both_incorrect
2017,North Carolina,Gonzaga,1314,1211,1,North Carolina,Gonzaga,1.0,1.0,False,-6.021535355521506,14.219076659188945,20.24061201471045,0.3928130698795811,0.2246649124044634,0.2534194380623574,2.8754525657893963,False,28.22,32.05,-3.8299999999999983,0.3423427755944534,0.2534194380623574,0.2534194380623574,0.3423427755944534,-8.892333753209602,False,False,Gonzaga,Gonzaga,both_incorrect
2018,Iona,Duke,1233,1181,0,Duke,Iona,2.0,15.0,False,-11.800377508835778,3.6234645378307135,15.423842046666492,0.1351271498175161,0.0846657845719624,0.1029506368561157,1.8284852284153288,True,2.63,28.86,-26.23,0.013896498652715505,0.1029506368561157,0.8970493631438843,0.9861035013472845,-8.905413820340025,True,True,Duke,Duke,both_correct
2023,SE Missouri St,TAM C. Christi,1369,1394,0,TAM C. Christi,SE Missouri St,16.0,16.0,False,-3.6859801469014286,-1.1749599083620552,2.5110202385393734,0.4168959003953516,0.3149274753883561,0.3351286162666877,2.0201140878331634,True,-7.21,-0.48,-6.73,0.2459851814093327,0.3351286162666877,0.6648713837333122,0.7540148185906673,-8.91434348573551,True,True,TAM C. Christi,TAM C. Christi,both_correct
2019,North Carolina,Washington,1314,1449,1,North Carolina,Washington,1.0,9.0,False,8.154738199528923,14.228923070543717,6.074184871014793,0.7604827910033907,0.8267160456033125,0.8035108618077195,-2.3205183795593,True,27.69,14.28,13.410000000000002,0.8933060199608374,0.8035108618077195,0.8035108618077195,0.8933060199608374,-8.979515815311789,True,True,North Carolina,North Carolina,both_correct
2021,Villanova,Baylor,1437,1124,0,Baylor,Villanova,1.0,5.0,False,-6.710107077216961,6.99346706456528,13.70357414178224,0.4114389752021044,0.201854099791645,0.2337330224052336,3.18789226135886,True,23.02,33.87,-10.849999999999998,0.14381170505022337,0.2337330224052336,0.7662669775947664,0.8561882949497767,-8.99213173550103,True,True,Baylor,Baylor,both_correct
2022,Kansas,Providence,1242,1344,1,Kansas,Providence,1.0,4.0,False,6.962260764555623,11.822072939446755,4.8598121748911325,0.7769267158497168,0.7903269884172601,0.7719747915189157,-1.835219689834444,True,27.49,15.89,11.599999999999998,0.8621572262221278,0.7719747915189157,0.7719747915189157,0.8621572262221278,-9.018243470321208,True,True,Kansas,Kansas,both_correct
2018,Florida St,Michigan,1199,1276,0,Michigan,Florida St,3.0,9.0,False,-3.652373882883056,7.160288206556572,10.812662089439629,0.5343064748260733,0.3163619212507412,0.3459819990302148,2.962007777947362,True,17.77,24.2,-6.43,0.25506044687969803,0.3459819990302148,0.6540180009697851,0.744939553120302,-9.09215521505169,True,True,Michigan,Michigan,both_correct
2022,Kansas,Miami FL,1242,1274,1,Kansas,Miami FL,1.0,10.0,False,7.356750727670615,11.822072939446755,4.46532221177614,0.8503080393695738,0.8029521122917411,0.7906731648108597,-1.227894748088143,True,27.49,14.8,12.689999999999998,0.8817338611896909,0.7906731648108597,0.7906731648108597,0.8817338611896909,-9.106069637883119,True,True,Kansas,Kansas,both_correct
2017,Kansas,UC Davis,1242,1413,1,Kansas,UC Davis,1.0,16.0,False,12.305119159575796,11.670842767579842,-0.6342763919959538,0.9328986417573206,0.9154939070125444,0.902777110028412,-1.2716796984132417,True,27.45,-4.41,31.86,0.9939267185371925,0.902777110028412,0.902777110028412,0.9939267185371925,-9.11496085087805,True,True,Kansas,Kansas,both_correct
2022,Creighton,Kansas,1166,1242,0,Kansas,Creighton,1.0,9.0,False,-7.733095136758607,4.088977802688149,11.822072939446755,0.1686225566168328,0.1712367409026455,0.1871751222938234,1.593838139117787,True,13.78,27.49,-13.709999999999999,0.09579810592726729,0.1871751222938234,0.8128248777061766,0.9042018940727328,-9.137701636655615,True,True,Kansas,Kansas,both_correct
2017,Kentucky,UCLA,1246,1417,1,Kentucky,UCLA,2.0,3.0,False,1.306396193237248,14.047321412554297,12.740925219317049,0.677121414081099,0.5521361431582967,0.559233811106524,0.7097667948227304,True,27.72,23.63,4.09,0.6509590303331364,0.559233811106524,0.559233811106524,0.6509590303331364,-9.172521922661236,True,True,Kentucky,Kentucky,both_correct
2023,Louisiana,Tennessee,1418,1397,0,Tennessee,Louisiana,4.0,13.0,False,-8.613757227617683,4.998819061730188,13.61257628934787,0.2035299964181493,0.1479330516096266,0.1689268150810318,2.099376347140516,True,8.51,23.8,-15.290000000000001,0.07590088436382816,0.1689268150810318,0.8310731849189682,0.9240991156361719,-9.302593071720366,True,True,Tennessee,Tennessee,both_correct
2017,UCLA,Cincinnati,1417,1153,1,UCLA,Cincinnati,3.0,6.0,False,-0.3303751005623496,12.740925219317049,13.071300319879398,0.2960209104270273,0.4715012406206491,0.4556145589289373,-1.5886681691711813,False,23.63,22.18,1.4499999999999993,0.5493094910314447,0.4556145589289373,0.4556145589289373,0.5493094910314447,-9.369493210250734,False,True,Cincinnati,UCLA,kenpom_only_correct
2019,Georgia St,Houston,1209,1222,0,Houston,Georgia St,3.0,14.0,False,-10.2915758257853,2.878007588045449,13.16958341383075,0.2329666670864389,0.110815286148224,0.1352672202848846,2.445193413666065,True,4.85,24.13,-19.28,0.04139618270851745,0.1352672202848846,0.8647327797151154,0.9586038172914826,-9.387103757636716,True,True,Houston,Houston,both_correct
2021,St Bonaventure,LSU,1382,1261,0,LSU,St Bonaventure,8.0,9.0,False,0.9702078088734396,8.043699174952906,7.073491366079466,0.5547636628482376,0.5356580944287687,0.533788322220435,-0.186977220833362,False,19.04,20.35,-1.3100000000000023,0.4386038015448169,0.533788322220435,0.46621167777956496,0.5613961984551832,-9.518452067561823,False,True,St Bonaventure,LSU,kenpom_only_correct
2021,Hartford,Baylor,1216,1124,0,Baylor,Hartford,1.0,16.0,False,-12.30354610483191,1.4000280369503315,13.70357414178224,0.182891706182577,0.0772719722700895,0.0983597743097544,2.108780203966486,True,-2.98,33.87,-36.849999999999994,0.00253936899197565,0.0983597743097544,0.9016402256902456,0.9974606310080244,-9.58204053177788,True,True,Baylor,Baylor,both_correct
2018,Gonzaga,Florida St,1211,1199,0,Florida St,Gonzaga,9.0,4.0,True,7.913164255106892,15.073452461663464,7.160288206556572,0.6388398655668585,0.8197707313818969,0.7884354890132215,-3.1335242368675464,False,23.03,17.77,5.260000000000002,0.6924879195660782,0.7884354890132215,0.21156451098677853,0.30751208043392175,-9.594756944714323,False,False,Gonzaga,Gonzaga,both_incorrect
2017,Kent,UCLA,1245,1417,0,UCLA,Kent,3.0,14.0,False,-10.816461437787922,1.924463781529127,12.740925219317049,0.1961407433063497,0.1010004970179498,0.1232730819278177,2.2272584909867916,True,1.68,23.63,-21.95,0.02731832173655281,0.1232730819278177,0.8767269180721823,0.9726816782634472,-9.595476019126492,True,True,UCLA,UCLA,both_correct
2018,Georgia St,Cincinnati,1209,1153,0,Cincinnati,Georgia St,2.0,15.0,False,-10.166482850231276,5.706318336013084,15.87280118624436,0.2090053357187166,0.1132744345021918,0.1362169334483435,2.2942498946151773,True,6.92,26.6,-19.68,0.038912865582390335,0.1362169334483435,0.8637830665516565,0.9610871344176096,-9.730406786595314,True,True,Cincinnati,Cincinnati,both_correct
2023,Alabama,TAM C. Christi,1104,1394,1,Alabama,TAM C. Christi,1.0,16.0,False,11.896589340157831,14.407609578697205,2.5110202385393734,0.874091924067345,0.9090355192068188,0.8907174392941779,-1.8318079912640897,True,27.28,-0.48,27.76,0.988308608542332,0.8907174392941779,0.8907174392941779,0.988308608542332,-9.759116924815414,True,True,Alabama,Alabama,both_correct
2021,San Diego St,Syracuse,1361,1393,0,Syracuse,San Diego St,11.0,6.0,True,5.436838417162916,10.049888843784116,4.6130504266212,0.6455570817217535,0.7360378610257543,0.7127015604228332,-2.3336300602921134,False,19.88,16.75,3.129999999999999,0.6150464525002631,0.7127015604228332,0.28729843957716683,0.38495354749973687,-9.765510792257004,False,False,San Diego St,San Diego St,both_incorrect
2022,Wyoming,Indiana,1461,1231,0,Indiana,Wyoming,12.0,12.0,False,0.218253123304521,6.261375683484317,6.043122560179796,0.5825380252309846,0.4985723955744715,0.5053041214852672,0.6731725910795627,False,11.94,14.04,-2.0999999999999996,0.40754561686274404,0.5053041214852672,0.49469587851473285,0.592454383137256,-9.775850462252311,False,True,Wyoming,Indiana,kenpom_only_correct
2022,CS Fullerton,Duke,1168,1181,0,Duke,CS Fullerton,2.0,15.0,False,-10.740600809511534,1.8948802031006269,12.63548101261216,0.1176158283769274,0.102369741125752,0.1187917802426524,1.642203911690043,True,1.47,25.15,-23.68,0.020810864834297744,0.1187917802426524,0.8812082197573476,0.9791891351657023,-9.798091540835463,True,True,Duke,Duke,both_correct
2022,Boise St,Memphis,1129,1272,0,Memphis,Boise St,9.0,8.0,True,0.0806328830095566,7.505589834071515,7.424956951061958,0.6557168441043941,0.4917747344097912,0.5066453816444989,1.4870647234707657,False,15.14,17.23,-2.09,0.4079347202977232,0.5066453816444989,0.4933546183555011,0.5920652797022767,-9.871066134677564,False,True,Boise St,Memphis,kenpom_only_correct
2019,Virginia Tech,St Louis,1439,1387,1,Virginia Tech,St Louis,4.0,13.0,False,9.334862978620777,12.145065916694762,2.810202938073985,0.913030784708102,0.8576272498404249,0.8470621076145834,-1.0565142225841484,True,24.07,6.02,18.05,0.9464749867622456,0.8470621076145834,0.8470621076145834,0.9464749867622456,-9.941287914766217,True,True,Virginia Tech,Virginia Tech,both_correct
2022,Villanova,Kansas,1437,1242,0,Kansas,Villanova,1.0,2.0,False,-0.5059756965195561,11.3160972429272,11.822072939446755,0.5883279617528576,0.4628642116202268,0.47591263502919,1.3048423408963228,True,24.56,27.49,-2.9299999999999997,0.37569609332149756,0.47591263502919,0.52408736497081,0.6243039066785024,-10.021654170769246,True,True,Kansas,Kansas,both_correct
2023,Nevada,Arizona St,1305,1113,0,Arizona St,Nevada,11.0,11.0,False,1.7207117067029998,5.490819170294785,3.770107463591785,0.6196423612099243,0.5722834289153593,0.5704651354227946,-0.1818293492564682,False,12.74,13.26,-0.5199999999999996,0.4701505945974545,0.5704651354227946,0.42953486457720536,0.5298494054025455,-10.031454082534019,False,True,Nevada,Arizona St,kenpom_only_correct
2023,Grand Canyon,Gonzaga,1213,1211,0,Gonzaga,Grand Canyon,3.0,14.0,False,-9.219653802130878,2.796543304002185,12.016197106133063,0.2397920648179007,0.1334688738443953,0.1578336562047813,2.4364782360386057,True,5.88,23.02,-17.14,0.057460686513049516,0.1578336562047813,0.8421663437952187,0.9425393134869505,-10.037296969173182,True,True,Gonzaga,Gonzaga,both_correct
2023,UNC Asheville,UCLA,1421,1417,0,UCLA,UNC Asheville,2.0,15.0,False,-10.579841778652169,3.001172526712864,13.58101430536503,0.0637098933572645,0.105325795159817,0.1152567726986713,0.9930977538854274,True,1.22,27.29,-26.07,0.01425424051919269,0.1152567726986713,0.8847432273013287,0.9857457594808073,-10.100253217947863,True,True,UCLA,UCLA,both_correct
2022,TX Southern,TAM C. Christi,1411,1394,1,TX Southern,TAM C. Christi,16.0,16.0,False,2.256434072862959,1.8175735948038607,-0.4388604780590981,0.6097504061750311,0.5979742913883541,0.5911179581667522,-0.6856333221601951,True,-1.28,-6.55,5.27,0.6928309312606339,0.5911179581667522,0.5911179581667522,0.6928309312606339,-10.171297309388173,True,True,TX Southern,TX Southern,both_correct
2017,Florida St,Xavier,1199,1462,0,Xavier,Florida St,11.0,3.0,True,5.658238004932398,11.036243085437404,5.378005080505005,0.7130003032203832,0.7444493477708015,0.7257643576256269,-1.8684990145174665,False,20.06,16.7,3.3599999999999994,0.6237825245706353,0.7257643576256269,0.27423564237437315,0.3762174754293647,-10.198183305499153,False,False,Florida St,Florida St,both_incorrect
2017,Virginia,Florida,1438,1196,0,Florida,Virginia,4.0,5.0,False,-0.443578996296436,12.85747567626666,13.301054672563096,0.4968709335654991,0.4659309523362466,0.4701544432245882,0.4223490888341619,True,24.29,27.5,-3.210000000000001,0.36517506743286055,0.4701544432245882,0.5298455567754118,0.6348249325671395,-10.497937579172767,True,True,Florida,Florida,both_correct
2017,Kansas,Michigan St,1242,1277,1,Kansas,Michigan St,1.0,9.0,False,6.565500632015869,11.670842767579842,5.105342135563973,0.8100503271548797,0.7770397849204537,0.7635383372994092,-1.3501447621044438,True,27.45,15.51,11.94,0.8685395687334742,0.7635383372994092,0.7635383372994092,0.8685395687334742,-10.500123143406492,True,True,Kansas,Kansas,both_correct
2018,Seton Hall,NC State,1371,1301,1,Seton Hall,NC State,8.0,9.0,False,0.6590996513335767,6.752115331471828,6.093015680138251,0.5925551367382066,0.5203388512557355,0.5244500969892273,0.4111245733491753,True,18.04,14.52,3.5199999999999996,0.6298130311002146,0.5244500969892273,0.5244500969892273,0.6298130311002146,-10.536293411098729,True,True,Seton Hall,Seton Hall,both_correct
2017,Michigan St,Miami FL,1277,1274,1,Michigan St,Miami FL,9.0,8.0,True,-1.6844832829034004,5.105342135563973,6.789825418467373,0.3377615170860441,0.4057196177161026,0.4050312768079661,-0.0688340908136464,False,15.51,15.03,0.4800000000000004,0.5103954018571474,0.4050312768079661,0.4050312768079661,0.5103954018571474,-10.53641250491813,False,True,Miami FL,Michigan St,kenpom_only_correct
2021,UCLA,Alabama,1417,1104,1,UCLA,Alabama,11.0,2.0,True,-5.3691867972462575,4.492605950533914,9.861792747780171,0.4664592697478538,0.2479115353985636,0.2798277637658495,3.191622836728589,False,22.43,25.09,-2.66,0.3859538379807086,0.2798277637658495,0.2798277637658495,0.3859538379807086,-10.612607421485908,False,False,Alabama,Alabama,both_incorrect
2019,Iowa,Cincinnati,1234,1153,1,Iowa,Cincinnati,10.0,7.0,True,-3.994399883054456,5.20163159942453,9.196031482478986,0.438356118699887,0.3019296780311318,0.3255972325328824,2.366755450175062,False,16.02,17.5,-1.4800000000000004,0.4318708850489946,0.3255972325328824,0.3255972325328824,0.4318708850489946,-10.62736525161122,False,False,Cincinnati,Cincinnati,both_incorrect
2018,Villanova,Texas Tech,1437,1403,1,Villanova,Texas Tech,1.0,3.0,False,6.438303584826045,16.82057650710381,10.382272922277764,0.6707904709175198,0.7726550472975128,0.747315441622281,-2.5339605675231747,True,33.76,22.59,11.169999999999998,0.8537148160138425,0.747315441622281,0.747315441622281,0.8537148160138425,-10.639937439156144,True,True,Villanova,Villanova,both_correct
2017,Rhode Island,Oregon,1348,1332,0,Oregon,Rhode Island,3.0,11.0,False,-4.386794867737393,8.345758405650557,12.73255327338795,0.3173981157508901,0.2858425142524577,0.3015534267605107,1.5710912508052954,True,16.26,25.02,-8.759999999999998,0.19042834837560893,0.3015534267605107,0.6984465732394893,0.809571651624391,-11.11250783849017,True,True,Oregon,Oregon,both_correct
2021,Oral Roberts,Arkansas,1331,1116,0,Arkansas,Oral Roberts,3.0,15.0,False,-8.296644120518934,1.3214641399563618,9.618108260475296,0.1610448271816748,0.1560068966672058,0.1726917002986306,1.6684803631424716,True,4.83,21.56,-16.729999999999997,0.0611449165787536,0.1726917002986306,0.8273082997013694,0.9388550834212464,-11.154678371987693,True,True,Arkansas,Arkansas,both_correct
2021,Oregon St,Oklahoma St,1333,1329,1,Oregon St,Oklahoma St,12.0,4.0,True,-4.784687432394847,0.4910641468405856,5.275751579235433,0.2122948961928096,0.2700664231254584,0.2778702556491699,0.7803832523711474,False,16.4,18.95,-2.5500000000000007,0.3901627102322033,0.2778702556491699,0.2778702556491699,0.3901627102322033,-11.229245458303339,False,False,Oklahoma St,Oklahoma St,both_incorrect
2017,Arizona,St Mary's CA,1112,1388,1,Arizona,St Mary's CA,2.0,7.0,False,-3.3263283149898513,11.337660394608164,14.663988709598016,0.595867243286114,0.3304577282269053,0.3635170140861381,3.3059285859232848,False,23.31,23.67,-0.360000000000003,0.4765773089461583,0.3635170140861381,0.3635170140861381,0.4765773089461583,-11.306029486002018,False,False,St Mary's CA,St Mary's CA,both_incorrect
2018,Butler,Arkansas,1139,1116,1,Butler,Arkansas,10.0,7.0,True,1.138455787765125,7.44923385266452,6.310778064899395,0.6296043454774157,0.5439166723243211,0.5476740635755818,0.3757391251260733,True,19.05,14.69,4.360000000000001,0.6607776908868451,0.5476740635755818,0.5476740635755818,0.6607776908868451,-11.310362731126332,True,True,Butler,Butler,both_correct
2019,UCF,VCU,1416,1433,1,UCF,VCU,9.0,8.0,True,-1.5615854081448362,7.325913533251395,8.887498941396231,0.6904776851673938,0.4115880245665742,0.442562392224271,3.097436765769684,False,16.51,14.89,1.620000000000001,0.5560812336321632,0.442562392224271,0.442562392224271,0.5560812336321632,-11.35188414078922,False,True,VCU,UCF,kenpom_only_correct
2018,Villanova,Kansas,1437,1242,1,Villanova,Kansas,1.0,1.0,False,5.445722238065512,16.82057650710381,11.374854269038297,0.7379242625987988,0.7363787758750078,0.7209959093026395,-1.5382866572368314,True,33.76,23.49,10.27,0.834660557465561,0.7209959093026395,0.7209959093026395,0.834660557465561,-11.366464816292154,True,True,Villanova,Villanova,both_correct
2021,Michigan St,UCLA,1277,1417,0,UCLA,Michigan St,11.0,11.0,False,-4.593071381960385,-0.1004654314264712,4.492605950533914,0.2415450061856009,0.2775950428067828,0.2873561905298841,0.9761147723101272,True,12.9,22.43,-9.53,0.1720315219603264,0.2873561905298841,0.712643809470116,0.8279684780396737,-11.53246685695577,True,True,UCLA,UCLA,both_correct
2018,Villanova,West Virginia,1437,1452,1,Villanova,West Virginia,1.0,5.0,False,6.190368161165793,16.82057650710381,10.630208345938016,0.6820325247243088,0.7639344506064494,0.7403864730687935,-2.354797753765592,True,33.76,22.44,11.319999999999997,0.8567074650115067,0.7403864730687935,0.7403864730687935,0.8567074650115067,-11.632099194271328,True,True,Villanova,Villanova,both_correct
2018,Rhode Island,Duke,1348,1181,0,Duke,Rhode Island,2.0,7.0,False,-7.668628921442801,7.75521312522369,15.423842046666492,0.2848642837759788,0.1730520922397122,0.1983293818561443,2.5277289616432053,True,13.93,28.86,-14.93,0.08007082371799237,0.1983293818561443,0.8016706181438558,0.9199291762820077,-11.825855813815188,True,True,Duke,Duke,both_correct
2022,Purdue,Yale,1345,1463,1,Purdue,Yale,3.0,14.0,False,9.361522599899914,11.28290856469711,1.921385964797196,0.877289033034738,0.8582692651052086,0.8430907231948302,-1.5178541910378374,True,22.36,1.98,20.38,0.9626019791941569,0.8430907231948302,0.8430907231948302,0.9626019791941569,-11.951125599932666,True,True,Purdue,Purdue,both_correct
2022,Michigan St,Davidson,1277,1172,1,Michigan St,Davidson,7.0,10.0,False,-2.9919295064682387,5.285965095830505,8.277894602298744,0.4895443722167816,0.3452377815783011,0.3673244512117394,2.208666963343825,False,14.76,14.85,-0.08999999999999986,0.4874388936387772,0.3673244512117394,0.3673244512117394,0.4874388936387772,-12.011444242703778,False,False,Davidson,Davidson,both_incorrect
2021,Loyola-Chicago,Oregon St,1260,1333,0,Oregon St,Loyola-Chicago,12.0,8.0,True,11.843104635926466,12.334168782767051,0.4910641468405856,0.932313927505082,0.908157823304896,0.8957812104962386,-1.237661280865754,False,24.32,16.4,7.920000000000002,0.7756293200733169,0.8957812104962386,0.1042187895037614,0.22437067992668314,-12.015189042292175,False,False,Loyola-Chicago,Loyola-Chicago,both_incorrect
2022,Delaware,Villanova,1174,1437,0,Villanova,Delaware,2.0,15.0,False,-9.028992996208189,2.287104246719011,11.3160972429272,0.0895047289821361,0.1378865791855253,0.1482578111168371,1.0371231931311842,True,2.64,24.56,-21.919999999999998,0.027447060077722525,0.1482578111168371,0.8517421888831629,0.9725529399222774,-12.081075103911454,True,True,Villanova,Villanova,both_correct
2017,Iona,Oregon,1233,1332,0,Oregon,Iona,3.0,14.0,False,-8.998861099880557,3.733692173507393,12.73255327338795,0.1276617047803434,0.1385958846405315,0.1535060182948219,1.4910133654290336,True,4.2,25.02,-20.82,0.03259604002010276,0.1535060182948219,0.8464939817051781,0.9674039599798973,-12.090997827471917,True,True,Oregon,Oregon,both_correct
2022,TX Southern,Kansas,1411,1242,0,Kansas,TX Southern,1.0,16.0,False,-10.004499344642896,1.8175735948038607,11.822072939446755,0.1192093225774545,0.1165294126607983,0.1322994714326054,1.5770058771807125,True,-1.28,27.49,-28.77,0.00927248685182311,0.1322994714326054,0.8677005285673947,0.9907275131481769,-12.30269845807822,True,True,Kansas,Kansas,both_correct
2023,St Mary's CA,VCU,1388,1433,1,St Mary's CA,VCU,5.0,12.0,False,3.4506933935369233,10.861111340506923,7.41041794697,0.856112735930446,0.6531730070711984,0.6653118292965845,1.2138822225386092,True,21.24,12.84,8.399999999999999,0.788801516976283,0.6653118292965845,0.6653118292965845,0.788801516976283,-12.348968767969847,True,True,St Mary's CA,St Mary's CA,both_correct
2017,Duke,Troy,1181,1407,1,Duke,Troy,2.0,15.0,False,9.58043333041657,12.270535561950725,2.690102231534155,0.8777592314225342,0.8634500251504389,0.8478728102884925,-1.557721486194641,True,24.17,2.04,22.130000000000003,0.9715292774421863,0.8478728102884925,0.8478728102884925,0.9715292774421863,-12.365646715369383,True,True,Duke,Duke,both_correct
2019,Michigan St,Duke,1277,1181,1,Michigan St,Duke,2.0,1.0,True,-2.1812709843690374,14.35796365602006,16.539234640389097,0.2389898193114846,0.3822867024510572,0.3750586215900328,-0.7228080861024444,False,30.81,30.62,0.18999999999999773,0.4987151687018424,0.3750586215900328,0.3750586215900328,0.4987151687018424,-12.365654711180962,False,False,Duke,Duke,both_incorrect
2018,Lipscomb,North Carolina,1252,1314,0,North Carolina,Lipscomb,2.0,15.0,False,-9.205539160699246,1.899749153318666,11.105288314017912,0.1084432016790001,0.13379176955647,0.1470063177957155,1.3214548239245478,True,0.43,23.59,-23.16,0.02258857588404581,0.1470063177957155,0.8529936822042845,0.9774114241159542,-12.441774191166965,True,True,North Carolina,North Carolina,both_correct
2022,USC,Miami FL,1425,1274,0,Miami FL,USC,10.0,7.0,True,1.9302024079665188,6.395524619742659,4.46532221177614,0.7203636946107506,0.5823842569986177,0.5890021233221199,0.6617866323502142,False,14.14,14.8,-0.6600000000000001,0.4645352545770443,0.5890021233221199,0.4109978766778801,0.5354647454229557,-12.446686874507563,False,True,USC,Miami FL,kenpom_only_correct
2019,Michigan St,LSU,1277,1261,1,Michigan St,LSU,2.0,3.0,False,5.709754041476883,14.35796365602006,8.648209614543177,0.5747352840760422,0.7463811197311891,0.7164060068196456,-2.9975112911543533,True,30.81,20.22,10.59,0.8416538404205197,0.7164060068196456,0.7164060068196456,0.8416538404205197,-12.52478336008741,True,True,Michigan St,Michigan St,both_correct
2023,USC,Michigan St,1425,1277,0,Michigan St,USC,7.0,10.0,False,0.485886051526279,5.52493686139735,5.039050809871071,0.5379122731637707,0.5117911930678848,0.5122715569556809,0.0480363887796153,False,14.85,17.61,-2.76,0.38214231102888835,0.5122715569556809,0.48772844304431906,0.6178576889711116,-13.012924592679253,False,True,USC,Michigan St,kenpom_only_correct
2023,Kansas,Howard,1242,1224,1,Kansas,Howard,1.0,16.0,False,9.53660116404684,9.15723911936024,-0.3793620446866015,0.9091018982262604,0.8624256178325455,0.8507793869971048,-1.1646230835440696,True,22.85,-3.38,26.23,0.9850887728725083,0.8507793869971048,0.8507793869971048,0.9850887728725083,-13.430938587540354,True,True,Kansas,Kansas,both_correct
2022,Auburn,Jacksonville St,1120,1240,1,Auburn,Jacksonville St,2.0,15.0,False,8.740441810177316,11.367336863532358,2.6268950533550424,0.9012371292634576,0.8426745221008031,0.8321217410446832,-1.0552781056119898,True,23.2,1.97,21.23,0.9672318268885943,0.8321217410446832,0.8321217410446832,0.9672318268885943,-13.511008584391115,True,True,Auburn,Auburn,both_correct
2023,Pittsburgh,Xavier,1338,1462,0,Xavier,Pittsburgh,3.0,11.0,False,-2.8866440036698435,4.9921396769649675,7.878783680634811,0.503587091008303,0.3499555835246482,0.3725679190543265,2.2612335529678393,True,12.86,19.95,-7.09,0.23538561011769868,0.3725679190543265,0.6274320809456735,0.7646143898823013,-13.718230893662787,True,True,Xavier,Xavier,both_correct
2017,West Virginia,Bucknell,1452,1137,1,West Virginia,Bucknell,4.0,13.0,False,7.9422144373744175,14.776945897349364,6.834731459974947,0.8527846652048633,0.8206172827281074,0.8065277868683558,-1.408949585975161,True,27.17,9.38,17.79,0.9443125474008485,0.8065277868683558,0.8065277868683558,0.9443125474008485,-13.778476053249268,True,True,West Virginia,West Virginia,both_correct
2017,FL Gulf Coast,Florida St,1195,1199,0,Florida St,FL Gulf Coast,3.0,14.0,False,-6.726970693771092,4.309272391666312,11.036243085437404,0.2015134091059151,0.2013177806727104,0.2171628114626546,1.5845030789944232,True,5.07,20.06,-14.989999999999998,0.079361594959039,0.2171628114626546,0.7828371885373454,0.9206384050409611,-13.780121650361565,True,True,Florida St,Florida St,both_correct
2022,UAB,Houston,1412,1222,0,Houston,UAB,5.0,12.0,False,-6.594816719048708,9.365882298308094,15.960699017356802,0.3124934703798647,0.2055493014353678,0.2301953133031611,2.464601186779334,True,13.67,27.7,-14.03,0.09142399990580552,0.2301953133031611,0.7698046866968389,0.9085760000941945,-13.87713133973556,True,True,Houston,Houston,both_correct
2018,Syracuse,Arizona St,1393,1113,1,Syracuse,Arizona St,11.0,11.0,False,-2.566657289065958,4.382211784089947,6.948869073155905,0.445474299402479,0.3644722236064346,0.380038400536005,1.5566176929570408,False,14.82,14.13,0.6899999999999995,0.5188471529014219,0.380038400536005,0.380038400536005,0.5188471529014219,-13.88087523654169,False,True,Arizona St,Syracuse,kenpom_only_correct
2023,Connecticut,Miami FL,1163,1274,1,Connecticut,Miami FL,4.0,5.0,False,5.926701578199143,12.565029406010808,6.638327827811665,0.6276306088994663,0.7544099546572935,0.7276166043501476,-2.6793350307145913,True,29.86,17.94,11.919999999999998,0.8681711856447015,0.7276166043501476,0.7276166043501476,0.8681711856447015,-14.055458129455388,True,True,Connecticut,Connecticut,both_correct
